client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,Cluster_Name,segment
C0698,Individual,Maria,Scott,1945-12-16,F,USA,California,Home,2,Yes,Website,81,3,C4,Luxury Investors
C0699,Individual,Stephen,Bennett,1985-12-22,M,USA,Washington,Home,1,Yes,Agency,41,0,C1,Global Investors
C0700,Individual,Christine,Sanders,1943-12-14,F,USA,Washington,Home,5,No,Website,83,2,C3,Corporate Buyers
C0701,Individual,Danielle,Peterson,1961-12-17,F,UK,England,Investment,1,No,Website,65,3,C4,Luxury Investors
C0702,Individual,Nicholas,Flores,1965-12-24,M,USA,Arizona,Home,5,No,Agency,61,2,C3,Corporate Buyers
C0703,Company,Elara,Co,1983-12-15,M,USA,Colorado,Home,3,No,Website,43,1,C2,First-Time Buyers
C0704,Individual,Nicole,Jordan,1941-12-23,F,USA,Georgia,Home,4,No,Agency,85,2,C3,Corporate Buyers
C0705,Individual,Timothy,Murray,1939-12-18,M,USA,Nevada,Home,3,No,Website,87,2,C3,Corporate Buyers
C0706,Individual,Kyle,Thomas,1983-12-23,M,UK,England,Investment,2,No,Client,43,0,C1,Global Investors
C0707,Individual,Zachary,Richardson,1994-12-23,M,USA,Virginia,Home,5,Yes,Website,32,1,C2,First-Time Buyers
C0708,Individual,Brian,Cook,1963-12-28,M,USA,California,Home,2,No,Client,63,3,C4,Luxury Investors
C0709,Individual,Samantha,Price,1982-06-11,F,USA,Georgia,Home,2,Yes,Agency,44,0,C1,Global Investors
C0710,Individual,Kyle,Bryant,1945-12-18,M,USA,Oregon,Home,2,Yes,Agency,81,3,C4,Luxury Investors
C0711,Individual,Victoria,Hughes,1994-12-20,F,USA,California,Investment,3,No,Agency,32,1,C2,First-Time Buyers
C0712,Individual,Joseph,Scott,1990-12-21,M,USA,California,Home,1,No,Agency,36,0,C1,Global Investors
C0713,Individual,Debra,Thomas,1996-12-14,F,USA,California,Investment,3,No,Agency,30,1,C2,First-Time Buyers
C0714,Individual,Kyle,Murray,1977-03-01,M,Russia,Saint Petersburg,Home,3,No,Website,49,1,C2,First-Time Buyers
C0715,Individual,Janice,Wilson,1982-05-08,F,USA,Utah,Home,3,No,Website,44,1,C2,First-Time Buyers
C0716,Individual,Jordan,Davis,1993-12-24,M,UK,Northern Ireland,Home,1,No,Client,33,0,C1,Global Investors
C0717,Individual,Virginia,Weaver,1946-09-06,F,USA,Arizona,Investment,3,Yes,Agency,80,2,C3,Corporate Buyers
C0718,Individual,Martha,Scott,1944-08-10,F,France,Ile-de-France,Home,2,Yes,Website,82,3,C4,Luxury Investors
C0719,Individual,Jason,Jordan,1974-02-07,M,USA,California,Investment,2,Yes,Agency,52,0,C1,Global Investors
C0720,Individual,Shirley,Wilson,1980-12-17,F,USA,California,Investment,1,Yes,Agency,46,0,C1,Global Investors
C0721,Individual,Julia,Jordan,1999-07-03,F,USA,Florida,Home,4,No,Website,27,1,C2,First-Time Buyers
C0722,Individual,Carol,Sanders,1943-11-09,F,USA,Texas,Home,1,No,Website,83,3,C4,Luxury Investors
C0723,Individual,Ann,Hansen,1998-12-19,F,Germany,North Rhine-Westphalia,Home,3,Yes,Website,28,1,C2,First-Time Buyers
C0724,Individual,Samuel,Howard,1959-12-27,M,USA,Arizona,Investment,4,Yes,Agency,67,2,C3,Corporate Buyers
C0725,Individual,Katherine,Jones,1983-03-07,F,USA,New York,Home,3,No,Website,43,1,C2,First-Time Buyers
C0726,Individual,Melissa,Harris,1976-12-25,F,USA,Georgia,Home,4,No,Website,50,1,C2,First-Time Buyers
C0727,Individual,Ronald,Bell,1940-12-24,M,USA,California,Investment,3,Yes,Client,86,2,C3,Corporate Buyers
C0728,Individual,Jason,Jones,1970-12-23,M,USA,California,Home,3,Yes,Agency,56,3,C4,Luxury Investors
C0729,Individual,Raymond,Long,1944-04-01,M,USA,Washington,Investment,3,Yes,Agency,82,2,C3,Corporate Buyers
C0730,Individual,Gregory,Baker,1988-09-05,M,USA,California,Investment,4,No,Website,38,1,C2,First-Time Buyers
C0731,Individual,Larry,Harris,1999-12-18,M,USA,California,Home,5,No,Agency,27,1,C2,First-Time Buyers
C0732,Individual,Justin,Peterson,1985-03-03,M,USA,Oregon,Home,5,No,Website,41,1,C2,First-Time Buyers
C0733,Individual,Susan,White,1976-03-01,F,USA,Nevada,Home,5,No,Agency,50,1,C2,First-Time Buyers
C0734,Individual,Danielle,Ward,1980-12-27,F,USA,Virginia,Investment,5,Yes,Client,46,1,C2,First-Time Buyers
C0735,Individual,Matthew,Long,1994-10-08,M,Germany,Hesse,Investment,4,No,Website,32,1,C2,First-Time Buyers
C0736,Individual,Jordan,Campbell,1941-12-13,M,USA,Utah,Investment,3,No,Agency,85,2,C3,Corporate Buyers
C0737,Individual,Harold,Harris,1977-12-15,M,USA,California,Investment,3,No,Agency,49,1,C2,First-Time Buyers
C0738,Individual,Jose,White,1979-12-21,M,USA,Texas,Home,5,No,Website,47,1,C2,First-Time Buyers
C0739,Individual,Albert,Turner,1964-12-16,M,USA,California,Home,2,No,Agency,62,3,C4,Luxury Investors
C0740,Individual,Julia,Bell,1966-08-12,F,USA,Utah,Investment,1,No,Client,60,3,C4,Luxury Investors
C0741,Individual,Sandra,Stone,1962-11-08,F,USA,California,Home,2,No,Website,64,3,C4,Luxury Investors
C0742,Individual,Bryan,Howard,1979-12-21,M,UK,Wales,Home,1,Yes,Website,47,0,C1,Global Investors
C0743,Individual,Joshua,Allen,1972-10-09,M,USA,Oregon,Investment,4,Yes,Website,54,1,C2,First-Time Buyers
C0744,Individual,Helen,Morales,1950-10-11,F,USA,Virginia,Home,1,No,Website,76,3,C4,Luxury Investors
C0745,Individual,Emily,Collins,1996-12-18,F,USA,California,Investment,5,No,Website,30,1,C2,First-Time Buyers
C0746,Individual,Gary,Reyes,1955-12-13,M,UK,Scotland,Home,4,No,Website,71,2,C3,Corporate Buyers
C0747,Individual,George,Patterson,1991-12-18,M,USA,Florida,Home,4,Yes,Website,35,1,C2,First-Time Buyers
C0748,Company,Vantage,Co,1974-05-03,F,USA,California,Home,1,Yes,Client,52,0,C1,Global Investors
C0749,Individual,Dorothy,Anderson,1991-12-26,F,USA,New York,Home,5,No,Agency,35,1,C2,First-Time Buyers
C0750,Individual,Janice,Price,1976-08-06,F,USA,Nevada,Investment,1,No,Agency,50,0,C1,Global Investors
C0751,Individual,Keith,Parker,1973-12-19,M,USA,California,Home,5,No,Client,53,1,C2,First-Time Buyers
C0752,Individual,Lisa,Young,1953-12-17,F,Belgium,Brussels,Investment,3,No,Agency,73,2,C3,Corporate Buyers
C0753,Individual,Nicholas,Patterson,1959-12-22,M,Germany,Hamburg,Home,5,No,Website,67,2,C3,Corporate Buyers
C0754,Individual,Teresa,Johnson,1969-12-17,F,USA,Arizona,Investment,3,No,Website,57,3,C4,Luxury Investors
C0755,Company,Celera,Co,1966-12-23,F,USA,California,Home,5,No,Website,60,2,C3,Corporate Buyers
C0756,Individual,Jessica,Patterson,1962-12-19,F,USA,Utah,Home,5,Yes,Website,64,2,C3,Corporate Buyers
C0757,Individual,Keith,Taylor,1946-09-05,M,USA,Oregon,Home,3,Yes,Website,80,2,C3,Corporate Buyers
C0758,Individual,Joe,Allen,1958-12-08,M,USA,California,Investment,2,No,Website,68,3,C4,Luxury Investors
C0759,Individual,Samuel,Anderson,1990-12-27,M,USA,Florida,Home,4,No,Website,36,1,C2,First-Time Buyers
C0760,Individual,Amanda,Adams,1963-12-27,F,USA,California,Investment,3,No,Website,63,2,C3,Corporate Buyers
C0761,Individual,Joyce,Patterson,1980-12-24,F,Belgium,Flanders,Home,2,No,Agency,46,0,C1,Global Investors
C0762,Individual,Anna,Young,1967-01-07,F,USA,Ohio,Home,4,No,Website,59,2,C3,Corporate Buyers
C0763,Company,Summit,Co,1970-12-18,F,USA,Georgia,Home,3,No,Agency,56,3,C4,Luxury Investors
C0764,Individual,Debra,Parker,1983-09-02,F,UK,Northern Ireland,Investment,4,No,Client,43,1,C2,First-Time Buyers
C0765,Individual,Joe,Green,1966-12-22,M,France,Brittany,Home,3,No,Website,60,2,C3,Corporate Buyers
C0766,Individual,Robert,Bennett,1994-04-09,M,Germany,North Rhine-Westphalia,Home,3,Yes,Client,32,1,C2,First-Time Buyers
C0767,Individual,David,Brown,1961-02-02,M,Canada,British Columbia,Investment,2,No,Agency,65,3,C4,Luxury Investors
C0768,Individual,Matthew,Weaver,1991-12-22,M,Denmark,Southern Denmark,Investment,5,Yes,Website,35,1,C2,First-Time Buyers
C0769,Individual,Nicole,Long,1957-12-21,F,USA,Ohio,Home,4,No,Agency,69,2,C3,Corporate Buyers
C0770,Individual,Shirley,Hall,1951-09-02,F,Russia,Krasnodar Krai,Home,4,No,Website,75,2,C3,Corporate Buyers
C0771,Company,Quasar,Co,1984-09-06,M,USA,California,Home,1,No,Website,42,0,C1,Global Investors
C0772,Individual,Ethan,White,1990-12-25,M,USA,California,Investment,1,No,Client,36,0,C1,Global Investors
C0773,Individual,Christopher,Taylor,1964-09-12,M,Russia,Saint Petersburg,Home,1,No,Website,62,3,C4,Luxury Investors
C0774,Individual,David,Wood,1982-12-23,M,USA,Georgia,Home,5,Yes,Agency,44,1,C2,First-Time Buyers
C0775,Individual,Andrea,Reyes,1974-12-25,F,USA,Arizona,Home,1,No,Agency,52,0,C1,Global Investors
C0776,Individual,Ashley,Morales,1966-11-06,F,Germany,Bavaria,Home,4,Yes,Agency,60,2,C3,Corporate Buyers
C0777,Company,Meridian,Co,1981-12-15,M,USA,Arizona,Home,1,No,Client,45,0,C1,Global Investors
C0778,Individual,George,Pierce,1997-12-22,M,USA,California,Investment,4,Yes,Agency,29,1,C2,First-Time Buyers
C0779,Individual,Lisa,Hughes,1953-05-04,F,USA,California,Home,5,Yes,Agency,73,2,C3,Corporate Buyers
C0780,Individual,Martha,Hansen,1947-01-08,F,USA,California,Home,3,No,Website,79,2,C3,Corporate Buyers
C0781,Individual,Gerald,Sanders,1939-12-28,M,USA,California,Investment,5,Yes,Website,87,2,C3,Corporate Buyers
C0782,Individual,Ethan,Williams,1970-02-10,M,USA,Utah,Investment,2,Yes,Website,56,3,C4,Luxury Investors
C0783,Individual,Betty,Sanders,1960-12-27,F,Canada,Alberta,Home,1,Yes,Agency,66,3,C4,Luxury Investors
C0784,Individual,Charles,Baker,1972-12-26,M,Mexico,Baja California,Investment,4,No,Website,54,1,C2,First-Time Buyers
C0785,Company,Rexon,Co,1970-12-27,F,USA,California,Home,2,No,Website,56,3,C4,Luxury Investors
C0786,Individual,Sarah,Martin,1982-12-25,F,USA,California,Investment,3,No,Website,44,1,C2,First-Time Buyers
C0787,Individual,Andrew,Jackson,1949-12-20,M,USA,Washington,Home,1,No,Website,77,3,C4,Luxury Investors
C0788,Individual,Matthew,Stone,1943-12-14,M,France,Brittany,Investment,4,No,Website,83,2,C3,Corporate Buyers
C0789,Individual,Madison,Price,1974-06-04,F,Canada,Ontario,Investment,1,No,Website,52,0,C1,Global Investors
C0790,Individual,Brandon,Cooper,1973-12-18,M,USA,California,Home,5,Yes,Agency,53,1,C2,First-Time Buyers
C0791,Individual,Walter,Adams,1983-07-01,M,USA,Texas,Home,4,No,Website,43,1,C2,First-Time Buyers
C0792,Individual,Joseph,Richardson,1981-12-14,M,USA,California,Investment,4,Yes,Website,45,1,C2,First-Time Buyers
C0793,Individual,Kevin,Brown,1969-04-09,M,USA,New York,Home,4,No,Agency,57,1,C2,First-Time Buyers
C0794,Individual,Gregory,Mitchell,1951-11-02,M,USA,California,Home,4,Yes,Website,75,2,C3,Corporate Buyers
C0795,Individual,Harold,Murray,1968-12-14,M,USA,California,Investment,4,Yes,Website,58,2,C3,Corporate Buyers
C0796,Individual,Stephanie,Ward,1983-11-04,F,USA,California,Investment,5,Yes,Website,43,1,C2,First-Time Buyers
C0797,Individual,Joan,Gray,1990-08-06,F,USA,Oregon,Home,5,Yes,Agency,36,1,C2,First-Time Buyers
C0798,Company,Novex,Co,1964-12-21,M,USA,Nevada,Home,4,Yes,Agency,62,2,C3,Corporate Buyers
C0799,Individual,Pamela,Johnson,1953-12-24,F,USA,California,Home,4,No,Website,73,2,C3,Corporate Buyers
C0800,Individual,Lawrence,Smith,1974-02-01,M,USA,Virginia,Investment,5,Yes,Website,52,1,C2,First-Time Buyers
C0801,Individual,Betty,Price,1969-03-04,F,USA,Washington,Home,4,Yes,Website,57,1,C2,First-Time Buyers
C0802,Individual,Matthew,Williams,1970-10-11,M,USA,Virginia,Home,5,No,Agency,56,1,C2,First-Time Buyers
C0803,Individual,Evelyn,Moore,1944-12-13,F,USA,Texas,Home,4,No,Agency,82,2,C3,Corporate Buyers
C0804,Individual,Tyler,Cook,1967-10-01,M,USA,Washington,Home,5,No,Agency,59,1,C2,First-Time Buyers
C0805,Individual,Albert,Cook,1952-12-17,M,Germany,Berlin,Home,1,Yes,Website,74,3,C4,Luxury Investors
C0806,Individual,Jack,Richardson,1988-12-18,M,France,Ile-de-France,Home,5,No,Client,38,1,C2,First-Time Buyers
C0807,Individual,Amy,Chavez,1992-12-16,F,Mexico,Mexico City,Investment,5,No,Website,34,1,C2,First-Time Buyers
C0808,Individual,Gregory,Ward,1942-12-17,M,Germany,Berlin,Home,3,Yes,Website,84,2,C3,Corporate Buyers
C0809,Individual,Hannah,Alexander,1966-12-16,F,France,Occitanie,Home,5,Yes,Agency,60,2,C3,Corporate Buyers
C0810,Individual,Ronald,Sanders,1994-12-13,M,USA,California,Home,1,Yes,Website,32,0,C1,Global Investors
C0811,Individual,Carl,Allen,1944-12-17,M,UK,Wales,Home,3,No,Agency,82,2,C3,Corporate Buyers
C0812,Individual,Harold,Cooper,1973-12-24,M,UK,Northern Ireland,Home,3,Yes,Website,53,1,C2,First-Time Buyers
C0813,Individual,Gerald,Cook,1974-11-10,M,UK,Scotland,Investment,3,No,Agency,52,1,C2,First-Time Buyers
C0814,Individual,Joan,Stewart,1963-12-26,F,USA,California,Home,2,No,Website,63,3,C4,Luxury Investors
C0815,Company,Horizon,Co,1965-06-11,F,USA,Nevada,Home,4,Yes,Agency,61,2,C3,Corporate Buyers
C0816,Individual,Deborah,Wright,1946-12-23,F,Germany,Hamburg,Home,2,Yes,Website,80,3,C4,Luxury Investors
C0817,Individual,Grace,Thompson,1972-12-05,F,USA,California,Investment,1,No,Website,54,0,C1,Global Investors
C0818,Company,Sterling,Co,1991-08-09,F,USA,Colorado,Home,2,No,Website,35,0,C1,Global Investors
C0819,Individual,Jose,Bryant,1950-12-15,M,USA,California,Home,5,No,Website,76,2,C3,Corporate Buyers
C0820,Individual,Judith,Collins,1939-12-22,F,USA,Texas,Investment,4,No,Agency,87,2,C3,Corporate Buyers
C0821,Individual,Elizabeth,Moore,1957-04-09,F,USA,California,Home,5,Yes,Agency,69,2,C3,Corporate Buyers
C0822,Individual,Jessica,Weaver,1958-12-19,F,USA,California,Investment,3,Yes,Website,68,2,C3,Corporate Buyers
C0823,Individual,Nancy,Hayes,1974-12-16,F,USA,Oregon,Investment,5,Yes,Agency,52,1,C2,First-Time Buyers
C0824,Individual,Douglas,Cox,1976-01-06,M,USA,California,Home,3,No,Agency,50,1,C2,First-Time Buyers
C0825,Individual,Ruth,Hughes,1981-12-26,F,Mexico,Nuevo Leon,Home,4,Yes,Agency,45,1,C2,First-Time Buyers
C0826,Individual,Jason,Stewart,1970-11-09,M,USA,Ohio,Investment,4,Yes,Website,56,1,C2,First-Time Buyers
C0827,Individual,Ruth,Wright,1964-12-23,F,USA,Washington,Home,2,Yes,Website,62,3,C4,Luxury Investors
C0828,Individual,Elizabeth,Stewart,1947-10-10,F,USA,Arizona,Investment,4,Yes,Website,79,2,C3,Corporate Buyers
C0829,Individual,Jonathan,Stewart,1959-12-16,M,USA,Utah,Investment,3,No,Website,67,2,C3,Corporate Buyers
C0830,Individual,William,Martin,1951-12-16,M,USA,Oregon,Investment,3,No,Agency,75,2,C3,Corporate Buyers
C0831,Individual,Judith,Martin,1976-12-24,F,USA,California,Home,2,No,Website,50,0,C1,Global Investors
C0832,Individual,Dorothy,Ward,1990-09-01,F,USA,Nevada,Investment,3,Yes,Website,36,1,C2,First-Time Buyers
C0833,Individual,Roger,Green,1951-06-11,M,Denmark,Southern Denmark,Home,5,No,Website,75,2,C3,Corporate Buyers
C0834,Individual,Helen,Parker,1956-12-23,F,USA,California,Home,5,No,Website,70,2,C3,Corporate Buyers
C0835,Individual,Maria,Foster,1974-06-06,F,USA,California,Home,5,Yes,Website,52,1,C2,First-Time Buyers
C0836,Individual,Adam,Sanders,1942-04-02,M,USA,Ohio,Home,4,No,Website,84,2,C3,Corporate Buyers
C0837,Individual,Peter,Montgomery,1967-06-06,M,France,Brittany,Home,1,No,Website,59,3,C4,Luxury Investors
C0838,Individual,Jacob,Morris,1992-05-04,M,USA,Nevada,Investment,1,Yes,Website,34,0,C1,Global Investors
C0839,Individual,Elizabeth,Baker,1993-12-26,F,UK,England,Home,5,Yes,Agency,33,1,C2,First-Time Buyers
C0840,Individual,Elizabeth,Wilson,1981-01-11,F,Belgium,Brussels,Home,1,No,Website,45,0,C1,Global Investors
C0841,Individual,Timothy,Cooper,1999-05-02,M,Belgium,Wallonia,Home,5,No,Website,27,1,C2,First-Time Buyers
C0842,Individual,Keith,Morales,1995-12-27,M,USA,Washington,Home,5,Yes,Client,31,1,C2,First-Time Buyers
C0843,Individual,Amanda,Hansen,2000-04-12,F,USA,Georgia,Home,4,No,Agency,26,1,C2,First-Time Buyers
C0844,Individual,Margaret,Scott,1946-12-13,F,USA,California,Home,2,No,Website,80,3,C4,Luxury Investors
C0845,Individual,Ashley,Long,1993-05-09,F,USA,Washington,Home,3,No,Client,33,1,C2,First-Time Buyers
C0846,Individual,Martha,Harris,1975-12-15,F,Canada,Quebec,Investment,3,No,Agency,51,1,C2,First-Time Buyers
C0847,Individual,Nicole,James,1987-12-27,F,USA,Utah,Home,2,Yes,Agency,39,0,C1,Global Investors
C0848,Individual,Aaron,Hughes,1966-12-22,M,USA,California,Home,4,No,Agency,60,2,C3,Corporate Buyers
C0849,Individual,Brian,Wilson,1977-11-04,M,USA,Oregon,Home,1,Yes,Website,49,0,C1,Global Investors
C0850,Individual,Judy,Stone,1982-12-13,F,USA,Colorado,Investment,5,No,Agency,44,1,C2,First-Time Buyers
C0851,Individual,Kyle,White,1992-12-16,M,USA,California,Investment,2,Yes,Website,34,0,C1,Global Investors
C0852,Individual,Carl,Brown,1988-12-20,M,Germany,North Rhine-Westphalia,Home,2,No,Agency,38,0,C1,Global Investors
C0853,Individual,Gerald,Bryant,1950-07-08,M,USA,Utah,Home,4,No,Website,76,2,C3,Corporate Buyers
C0854,Individual,David,Reyes,1943-12-13,M,USA,California,Home,4,No,Website,83,2,C3,Corporate Buyers
C0855,Individual,Amanda,Foster,1973-10-03,F,Australia,Queensland,Home,4,No,Website,53,1,C2,First-Time Buyers
C0856,Individual,Janice,Chavez,1963-12-16,F,USA,Florida,Home,5,Yes,Website,63,2,C3,Corporate Buyers
C0857,Individual,Danielle,Ward,1951-11-05,F,USA,California,Investment,1,Yes,Website,75,3,C4,Luxury Investors
C0858,Individual,Samuel,Howard,1994-12-07,M,USA,Nevada,Home,1,No,Website,32,0,C1,Global Investors
C0859,Individual,Megan,Anderson,1942-03-12,F,USA,California,Home,2,Yes,Agency,84,3,C4,Luxury Investors
C0860,Individual,Virginia,Morales,1968-09-07,F,USA,Utah,Home,5,Yes,Website,58,1,C2,First-Time Buyers
C0861,Individual,Christine,Peterson,1994-04-08,F,France,Brittany,Investment,2,No,Agency,32,0,C1,Global Investors
C0862,Individual,Amanda,Jordan,1980-12-14,F,USA,Colorado,Investment,1,No,Website,46,0,C1,Global Investors
C0863,Individual,Brandon,Peterson,1974-12-20,M,Belgium,Wallonia,Home,5,Yes,Agency,52,1,C2,First-Time Buyers
C0864,Individual,Noah,Kim,1970-07-07,M,USA,Texas,Home,3,No,Website,56,3,C4,Luxury Investors
C0865,Individual,Rebecca,Gray,1974-12-20,F,USA,Colorado,Investment,5,Yes,Website,52,1,C2,First-Time Buyers
C0866,Individual,Lawrence,Bryant,1986-12-27,M,Belgium,Brussels,Home,3,No,Agency,40,1,C2,First-Time Buyers
C0867,Individual,Julia,Davis,1967-12-04,F,USA,California,Home,2,No,Agency,59,3,C4,Luxury Investors
C0868,Individual,Victoria,Rogers,1944-12-21,F,USA,Florida,Home,3,Yes,Agency,82,2,C3,Corporate Buyers
C0869,Individual,Jose,Roberts,1993-07-03,M,USA,California,Home,4,No,Agency,33,1,C2,First-Time Buyers
C0870,Company,Harmon,Co,1966-01-09,F,UK,Northern Ireland,Home,2,Yes,Website,60,3,C4,Luxury Investors
C0871,Individual,Pamela,Pierce,1988-12-28,F,USA,Virginia,Home,1,Yes,Website,38,0,C1,Global Investors
C0872,Individual,Sarah,Bennett,1942-12-22,F,UK,England,Home,4,No,Website,84,2,C3,Corporate Buyers
C0873,Individual,Gerald,Murray,1940-09-09,M,USA,New York,Home,2,No,Website,86,3,C4,Luxury Investors
C0874,Individual,Debra,Murray,1952-12-26,F,Belgium,Flanders,Investment,2,No,Website,74,3,C4,Luxury Investors
C0875,Individual,Jeffrey,Evans,1972-09-07,M,Canada,Manitoba,Home,4,No,Website,54,1,C2,First-Time Buyers
C0876,Individual,Benjamin,Chavez,1972-12-22,M,USA,California,Home,3,No,Client,54,1,C2,First-Time Buyers
C0877,Individual,Jennifer,Weaver,1997-12-22,F,USA,Utah,Investment,2,Yes,Agency,29,0,C1,Global Investors
C0878,Individual,Ashley,Hansen,1944-12-28,F,USA,Nevada,Home,4,Yes,Website,82,2,C3,Corporate Buyers
C0879,Individual,Brandon,Adams,1944-12-15,M,UK,Northern Ireland,Home,4,Yes,Website,82,2,C3,Corporate Buyers
C0880,Individual,Judith,Bennett,1940-12-23,F,USA,New York,Home,2,No,Website,86,3,C4,Luxury Investors
C0881,Individual,Ruth,Weaver,1953-12-24,F,USA,Colorado,Investment,1,No,Website,73,3,C4,Luxury Investors
C0882,Individual,Peter,Moore,2000-07-07,M,UK,Wales,Home,3,No,Website,26,1,C2,First-Time Buyers
C0883,Individual,Gerald,Thompson,1945-12-22,M,USA,Texas,Home,4,No,Client,81,2,C3,Corporate Buyers
C0884,Individual,Joe,Reed,1949-07-05,M,USA,Nevada,Home,2,No,Website,77,3,C4,Luxury Investors
C0885,Individual,Michael,Williams,1940-12-21,M,Canada,British Columbia,Investment,2,Yes,Agency,86,3,C4,Luxury Investors
C0886,Individual,Joseph,Brooks,1960-12-20,M,USA,California,Home,3,Yes,Agency,66,2,C3,Corporate Buyers
C0887,Individual,Joan,Bryant,1992-12-23,F,USA,California,Home,3,No,Agency,34,1,C2,First-Time Buyers
C0888,Individual,Sharon,Montgomery,1986-12-24,F,Germany,Berlin,Home,4,Yes,Website,40,1,C2,First-Time Buyers
C0889,Individual,Scott,Campbell,1984-12-15,M,USA,Nevada,Investment,4,Yes,Website,42,1,C2,First-Time Buyers
C0890,Individual,Julie,Nelson,1954-12-23,F,USA,Virginia,Investment,3,Yes,Website,72,2,C3,Corporate Buyers
C0891,Individual,Raymond,Roberts,1969-12-20,M,Germany,North Rhine-Westphalia,Investment,1,Yes,Website,57,3,C4,Luxury Investors
C0892,Individual,Helen,Watson,1958-05-06,F,USA,California,Investment,2,Yes,Website,68,3,C4,Luxury Investors
C0893,Individual,Evelyn,Thompson,1994-12-23,F,USA,Colorado,Home,3,Yes,Website,32,1,C2,First-Time Buyers
C0894,Individual,Carl,Evans,1952-12-14,M,USA,Georgia,Home,5,No,Website,74,2,C3,Corporate Buyers
C0895,Individual,Amanda,Rogers,1952-12-25,F,USA,Arizona,Investment,4,Yes,Website,74,2,C3,Corporate Buyers
C0896,Individual,Timothy,Jones,1970-06-05,M,France,Brittany,Home,4,Yes,Agency,56,1,C2,First-Time Buyers
C0897,Individual,Ann,Foster,1971-04-08,F,Australia,Victoria,Home,1,No,Website,55,0,C1,Global Investors
C0898,Individual,Deborah,King,1952-12-27,F,USA,Arizona,Investment,5,Yes,Agency,74,2,C3,Corporate Buyers
C0899,Company,Apex,Co,1987-12-26,F,USA,Washington,Investment,2,No,Website,39,0,C1,Global Investors
C0900,Individual,Betty,Cook,1998-12-22,F,Germany,North Rhine-Westphalia,Home,4,No,Agency,28,1,C2,First-Time Buyers
C0901,Individual,Gregory,Allen,1998-12-15,M,France,Brittany,Investment,4,No,Agency,28,1,C2,First-Time Buyers
C0902,Company,Peerex,Co,1964-11-02,F,UK,Northern Ireland,Home,3,Yes,Agency,62,2,C3,Corporate Buyers
