client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel
C1563,Individual,Susan,Baker,12-18-1986,F,USA,Utah,Home,5,No,Website
C1564,Individual,Jason,Wood,06-11-1964,M,USA,Washington,Investment,5,No,Website
C1565,Individual,Kenneth,Bennett,08-08-1980,M,Mexico,Jalisco,Home,4,No,Agency
C1566,Individual,Anthony,Wilson,01-01-1995,M,USA,California,Home,3,No,Website
C1567,Individual,Frank,Wilson,11-10-1977,M,USA,Georgia,Home,4,No,Client
C1568,Individual,Betty,Owens,06-03-1990,F,USA,California,Home,5,No,Website
C1569,Individual,Pamela,Turner,05-11-1993,F,USA,California,Investment,1,Yes,Website
C1570,Individual,Amanda,Williams,12-27-1962,F,USA,Ohio,Home,5,No,Website
C1571,Individual,Ethan,Morales,03-06-1978,M,USA,California,Home,2,No,Website
C1572,Individual,Donald,Baker,10-06-1960,M,Australia,Queensland,Home,3,No,Agency
C1573,Individual,Amanda,Richardson,07-05-1946,F,USA,California,Home,1,No,Website
C1574,Individual,Gary,Morris,12-14-1983,M,USA,California,Home,4,No,Website
C1575,Individual,Paul,Freeman,12-19-1999,M,USA,California,Home,2,No,Website
C1576,Individual,Heather,Cook,12-28-1976,F,USA,Nevada,Investment,3,Yes,Website
C1577,Individual,Ethan,Edwards,12-15-1982,M,Germany,Bavaria,Home,3,No,Website
C1578,Individual,Mark,Turner,12-03-1996,M,USA,California,Investment,2,No,Website
C1579,Individual,Robert,Bell,03-10-1945,M,USA,Arizona,Investment,4,No,Website
C1580,Individual,Jordan,Martin,05-12-1997,M,USA,Georgia,Investment,1,Yes,Website
C1581,Individual,James,Reyes,08-11-1950,M,USA,California,Investment,1,No,Website
C1582,Individual,Harold,Baker,12-20-1954,M,France,Ile-de-France,Home,4,Yes,Client
C1583,Individual,Peter,Scott,03-01-1968,M,USA,California,Home,2,No,Agency
C1584,Company,Nexus,Co,12-08-1985,M,France,Brittany,Investment,1,Yes,Website
C1585,Individual,Kevin,Watson,10-10-1960,M,Canada,Ontario,Home,5,No,Website
C1586,Individual,Carolyn,Roberts,12-21-1966,F,Germany,Berlin,Home,3,No,Website
C1587,Individual,Carl,Cooper,02-12-1943,M,Canada,Quebec,Investment,4,Yes,Agency
C1588,Individual,Patricia,Thomas,12-25-1979,F,USA,Utah,Investment,5,No,Website
C1589,Individual,Christina,Ward,12-08-1953,F,USA,California,Investment,4,No,Agency
C1590,Company,Elara,Co,12-19-1978,F,USA,Oregon,Home,1,No,Website
C1591,Individual,Christine,Brooks,12-15-1970,F,USA,California,Investment,4,No,Website
C1592,Individual,Heather,Allen,01-06-1975,F,USA,Texas,Investment,2,Yes,Agency
C1593,Individual,Anthony,Williams,05-08-1975,M,USA,California,Home,1,No,Website
C1594,Individual,Kathleen,Green,12-24-1968,F,USA,Colorado,Home,2,No,Agency
C1595,Individual,Charles,Reed,12-20-1954,M,USA,California,Home,5,No,Website
C1596,Individual,Frank,Hall,10-11-1979,M,Germany,Berlin,Investment,4,No,Website
C1597,Individual,Rachel,Cox,12-28-1948,F,USA,Nevada,Investment,4,Yes,Website
C1598,Individual,Angela,Adams,12-23-1939,F,USA,Georgia,Home,4,Yes,Agency
C1599,Individual,Stephanie,Thompson,12-19-1979,F,USA,Virginia,Investment,5,Yes,Website
C1600,Individual,Jennifer,Rogers,12-13-1967,F,Belgium,Wallonia,Home,5,No,Website
C1601,Individual,Tiffany,Parker,12-13-1995,F,Russia,Krasnodar Krai,Home,3,No,Website
C1602,Individual,Harold,Turner,01-11-1986,M,USA,Nevada,Investment,4,No,Website
C1603,Individual,Hannah,Rogers,07-09-1962,F,UK,England,Home,5,No,Website
C1604,Individual,Ronald,Kim,10-09-1949,M,USA,Texas,Home,4,No,Website
C1605,Individual,Joshua,Collins,12-21-1998,M,UK,England,Investment,4,Yes,Website
C1606,Individual,Zachary,Howard,12-20-1964,M,USA,Washington,Home,1,Yes,Agency
C1607,Individual,Emma,Hall,11-03-1963,F,USA,California,Home,3,No,Agency
C1608,Individual,Heather,Pierce,12-14-1998,F,UK,England,Home,4,Yes,Website
C1609,Individual,Justin,Reed,02-10-1964,M,USA,California,Investment,2,No,Website
C1610,Individual,Kenneth,White,12-23-1966,M,USA,California,Investment,3,No,Website
C1611,Individual,Sarah,Bryant,02-09-1975,F,USA,Nevada,Investment,4,No,Website
C1612,Individual,Jason,Price,12-25-1989,M,USA,California,Home,1,No,Agency
C1613,Individual,Ryan,Griffin,08-01-1998,M,Denmark,Southern Denmark,Home,2,Yes,Agency
C1614,Individual,Julie,Williams,12-16-1967,F,USA,Utah,Investment,4,No,Website
C1615,Individual,Jason,Mitchell,01-08-1963,M,USA,Utah,Home,5,No,Agency
C1616,Individual,Aaron,Nelson,01-09-1991,M,UK,Wales,Investment,5,Yes,Website
C1617,Individual,Michelle,Baker,09-10-1952,F,USA,California,Home,3,No,Website
C1618,Individual,Linda,Price,12-22-1961,F,USA,Washington,Home,2,Yes,Website
C1619,Individual,Jason,Baker,12-24-1951,M,Belgium,Wallonia,Home,2,No,Website
C1620,Individual,Jacob,Morales,07-05-1944,M,USA,California,Home,1,Yes,Website
C1621,Individual,Carl,Wood,12-15-1953,M,USA,Oregon,Investment,2,No,Agency
C1622,Individual,Angela,Taylor,01-02-1961,F,USA,Oregon,Home,1,Yes,Website
C1623,Individual,Julia,Hall,12-01-1994,F,USA,Oregon,Home,4,No,Website
C1624,Individual,Jennifer,Stewart,04-01-1951,F,USA,California,Home,4,Yes,Website
C1625,Individual,Harold,Wright,03-02-2000,M,Australia,Western Australia,Home,4,No,Agency
C1626,Individual,Jennifer,Morales,12-24-1969,F,France,Provence,Home,2,Yes,Website
C1627,Individual,David,Bryant,12-14-1972,M,USA,California,Investment,1,No,Website
C1628,Company,Lumina,Co,12-13-1992,F,France,Normandy,Home,4,Yes,Website
C1629,Individual,Stephanie,Roberts,12-26-1955,F,USA,Utah,Home,5,No,Agency
C1630,Company,Grandis,Co,06-05-1994,F,USA,Virginia,Investment,1,Yes,Website
C1631,Individual,Joan,Patterson,12-03-1966,F,UK,Northern Ireland,Home,5,No,Website
C1632,Individual,Victoria,Wright,12-07-1963,F,USA,California,Investment,3,Yes,Agency
C1633,Individual,Sara,Bennett,03-07-1977,F,Canada,Ontario,Home,2,No,Website
C1634,Individual,Sara,King,11-01-1944,F,USA,Georgia,Investment,2,No,Website
C1635,Individual,Lawrence,Moore,12-27-1947,M,France,Brittany,Home,1,No,Website
C1636,Company,Zynex,Co,10-01-1987,F,USA,Arizona,Home,5,Yes,Website
C1637,Individual,Jacob,Cook,11-02-1969,M,Mexico,Nuevo Leon,Home,5,No,Agency
C1638,Individual,Cynthia,Peterson,12-14-1977,F,France,Occitanie,Investment,1,Yes,Agency
C1639,Individual,Ronald,Smith,12-26-1942,M,USA,Colorado,Home,1,No,Website
C1640,Individual,Helen,Adams,04-11-1966,F,USA,California,Home,1,Yes,Website
C1641,Individual,Charles,Phillips,12-14-1971,M,USA,Utah,Home,1,No,Agency
C1642,Individual,Maria,Adams,12-20-1980,F,Canada,British Columbia,Home,5,No,Website
C1643,Individual,Carl,Rogers,09-01-1978,M,France,Ile-de-France,Home,4,No,Agency
C1644,Individual,Megan,Freeman,12-22-1943,F,USA,California,Home,1,No,Client
C1645,Individual,Shirley,Chavez,08-02-1995,F,Australia,New South Wales,Investment,1,No,Website
C1646,Individual,Billy,Patterson,10-06-1998,M,USA,Washington,Investment,4,Yes,Agency
C1647,Individual,Paul,Stone,12-25-1944,M,USA,Ohio,Home,4,Yes,Agency
C1648,Individual,Julia,Wood,12-21-1948,F,Australia,New South Wales,Home,3,No,Website
C1649,Individual,Melissa,Price,02-03-1982,F,USA,Oregon,Home,4,Yes,Agency
C1650,Individual,Edward,Griffin,01-04-1969,M,USA,Washington,Investment,2,No,Website
C1651,Individual,Ryan,Bell,12-19-1944,M,USA,California,Investment,4,No,Website
C1652,Individual,Paul,Weaver,12-15-1963,M,USA,Nevada,Investment,4,Yes,Client
C1653,Individual,Sara,White,02-08-1974,F,USA,Colorado,Investment,4,Yes,Website
C1654,Individual,Judith,Brooks,05-04-1968,F,USA,California,Home,1,No,Website
C1655,Individual,Sara,Cox,12-16-1964,F,USA,Texas,Investment,2,No,Website
C1656,Individual,Jacob,Baker,05-05-1991,M,Belgium,Wallonia,Investment,4,Yes,Website
C1657,Individual,Donald,Kim,12-19-1957,M,USA,California,Home,2,No,Website
C1658,Individual,Ronald,Patterson,07-08-1970,M,USA,California,Home,5,No,Agency
C1659,Individual,Joshua,Thompson,05-09-1946,M,Denmark,Zealand,Home,4,No,Website
C1660,Individual,Henry,Richardson,12-27-1939,M,USA,Nevada,Home,4,Yes,Website
C1661,Individual,Ronald,Cox,12-20-1974,M,USA,Washington,Home,4,No,Agency
C1662,Individual,Gary,Montgomery,12-16-1966,M,Russia,Tatarstan,Home,4,No,Website
C1663,Individual,Joshua,Garcia,12-13-1976,M,USA,Colorado,Investment,3,No,Agency
C1664,Individual,Judith,Hayes,12-25-1968,F,France,Occitanie,Investment,5,No,Agency
C1665,Individual,Harold,Bell,12-16-1994,M,USA,Arizona,Home,5,No,Website
C1666,Individual,Brenda,Edwards,08-09-1962,F,USA,Ohio,Home,2,No,Website
C1667,Individual,Stephanie,Cook,12-14-1966,F,USA,California,Investment,4,No,Agency
C1668,Individual,Scott,Green,12-11-1957,M,Australia,Victoria,Home,5,No,Website
C1669,Individual,Steven,Collins,07-04-1960,M,Canada,Alberta,Investment,3,Yes,Agency
C1670,Individual,Angela,Watson,09-12-1970,F,USA,Colorado,Home,3,Yes,Website
C1671,Individual,Ashley,Howard,12-13-1947,F,USA,California,Home,3,No,Agency
C1672,Individual,Jacqueline,Morales,09-04-1974,F,USA,Nevada,Investment,4,No,Website
C1673,Individual,Katherine,Martin,04-03-1992,F,USA,Washington,Home,1,Yes,Website
C1674,Individual,Emily,Jackson,12-22-1940,F,USA,California,Home,5,Yes,Website
C1675,Individual,Emma,Reyes,08-04-1985,F,Canada,Alberta,Investment,5,No,Website
C1676,Individual,Amy,Allen,12-19-1998,F,USA,Washington,Home,2,No,Website
C1677,Individual,Kevin,Thomas,12-20-1963,M,USA,Texas,Home,1,Yes,Website
C1678,Individual,Gary,Sanders,06-03-1961,M,USA,California,Home,1,Yes,Agency
C1679,Individual,Christina,Nelson,12-28-1985,F,USA,Nevada,Investment,4,No,Website
C1680,Individual,Danielle,Howard,12-25-1998,F,USA,California,Investment,4,No,Agency
C1681,Individual,Carl,Alexander,12-27-1960,M,USA,Oregon,Home,3,Yes,Client
C1682,Individual,Amanda,Brooks,11-04-1987,F,USA,Nevada,Home,2,No,Website
C1683,Individual,Amber,Patterson,12-19-1998,F,USA,Oregon,Investment,1,No,Client
C1684,Individual,Grace,Cooper,01-07-1977,F,USA,Colorado,Investment,4,No,Website
C1685,Individual,Kathleen,Parker,12-16-1976,F,USA,California,Home,5,No,Agency
C1686,Individual,David,Howard,12-25-1976,M,USA,California,Investment,2,Yes,Agency
C1687,Individual,Eric,Anderson,12-15-1966,M,USA,California,Home,4,Yes,Website
C1688,Individual,Amanda,Flores,12-28-1995,F,USA,Oregon,Home,5,No,Client
C1689,Individual,Virginia,King,12-26-1984,F,USA,Oregon,Investment,1,Yes,Client
C1690,Individual,Terry,Martin,12-18-1950,M,Denmark,North Denmark,Home,2,Yes,Agency
C1691,Individual,Robert,Reed,12-25-1945,M,USA,Arizona,Home,5,No,Website
C1692,Individual,Joseph,Patterson,08-03-1991,M,Canada,Ontario,Home,5,Yes,Agency
C1693,Individual,Donald,Turner,12-20-1989,M,Belgium,Flanders,Home,1,No,Website
C1694,Individual,Gloria,Foster,12-18-1956,F,USA,Virginia,Home,5,No,Agency
C1695,Individual,Tiffany,Peterson,12-13-1954,F,Belgium,Flanders,Home,5,No,Website
C1696,Individual,Emily,Jones,12-20-1986,F,USA,Florida,Home,1,No,Website
C1697,Individual,Maria,Brown,07-08-1980,F,Belgium,Brussels,Home,2,No,Client
C1698,Individual,Zachary,Stone,05-12-1950,M,UK,Northern Ireland,Home,4,Yes,Website
C1699,Individual,Peter,Phillips,12-15-1968,M,Australia,Western Australia,Home,3,Yes,Agency
C1700,Individual,Nicholas,Young,04-11-1943,M,USA,Nevada,Home,3,No,Website
C1701,Individual,Karen,Montgomery,12-27-1981,F,USA,Arizona,Home,1,No,Website
C1702,Individual,Frank,Alexander,04-01-1990,M,USA,Washington,Investment,5,Yes,Website
C1703,Individual,Gerald,Cox,12-13-1998,M,USA,Texas,Investment,4,No,Agency
C1704,Individual,Susan,Flores,12-15-1962,F,Denmark,Capital Region,Home,4,No,Agency
C1705,Individual,Kenneth,Howard,12-23-1978,M,USA,Virginia,Investment,3,Yes,Website
C1706,Individual,Matthew,Jordan,12-13-1975,M,USA,California,Home,3,Yes,Website
C1707,Individual,Adam,Allen,12-19-1972,M,USA,Georgia,Home,1,Yes,Website
C1708,Individual,Andrea,Wilson,06-08-1986,F,Germany,Hesse,Home,1,Yes,Agency
C1709,Individual,Danielle,Cox,09-08-1946,F,USA,Arizona,Investment,3,No,Agency
C1710,Individual,Joe,Flores,12-26-1956,M,Canada,Alberta,Investment,2,Yes,Website
C1711,Individual,Debra,Hayes,12-24-1980,F,USA,California,Investment,3,Yes,Website
C1712,Individual,Ryan,Turner,04-03-1971,M,France,Occitanie,Home,5,No,Website
C1713,Individual,Julia,Cook,08-02-1981,F,USA,Oregon,Home,1,No,Website
C1714,Individual,Nathan,Brooks,05-07-1948,M,USA,Colorado,Home,3,No,Website
C1715,Individual,Hannah,Watson,12-13-1962,F,USA,Florida,Home,3,Yes,Agency
C1716,Individual,Michelle,Montgomery,12-13-1979,F,USA,California,Home,1,No,Website
C1717,Individual,Martha,Thomas,12-21-1940,F,USA,California,Home,4,Yes,Website
C1718,Individual,Janet,Peterson,06-01-1995,F,USA,California,Home,1,No,Website
C1719,Company,Halcyon,Co,10-05-1960,M,USA,Florida,Home,2,No,Agency
C1720,Individual,Danielle,Kim,10-10-1996,F,USA,California,Home,5,Yes,Website
C1721,Individual,Carl,Weaver,10-12-1986,M,USA,Nevada,Home,2,No,Agency
C1722,Individual,Jacqueline,Morris,12-23-1981,F,USA,Nevada,Home,3,No,Website
C1723,Individual,Carol,Allen,02-02-1998,F,Canada,Quebec,Home,2,Yes,Agency
C1724,Individual,Justin,Cook,12-19-1955,M,USA,Virginia,Home,4,No,Website
C1725,Individual,Sharon,Patterson,12-01-1959,F,USA,Nevada,Home,3,Yes,Website
C1726,Individual,Diane,Scott,12-15-1947,F,UK,Northern Ireland,Home,3,No,Website
C1727,Individual,Katherine,Morales,06-12-1945,F,USA,New York,Home,3,No,Website
C1728,Individual,Kimberly,Garcia,08-03-1944,F,USA,Oregon,Home,3,Yes,Client
C1729,Individual,Robert,Richardson,12-26-1954,M,Canada,British Columbia,Home,3,Yes,Website
C1730,Individual,Jeffrey,Young,12-22-1978,M,Mexico,Puebla,Investment,5,Yes,Agency
C1731,Individual,Nathan,Garcia,12-19-1970,M,USA,California,Home,4,Yes,Website
C1732,Individual,Megan,Wilson,12-15-1969,F,Canada,Alberta,Investment,2,No,Agency
C1733,Individual,Helen,Jones,12-22-1947,F,USA,California,Home,3,Yes,Agency
C1734,Individual,Zachary,Roberts,12-14-1974,M,USA,California,Home,5,No,Website
C1735,Individual,Amber,Miller,07-10-1969,F,USA,Utah,Investment,3,No,Website
C1736,Individual,Ann,Cook,12-21-1988,F,USA,California,Investment,4,Yes,Website
C1737,Individual,Jennifer,Jackson,12-24-1991,F,USA,California,Investment,3,No,Website
C1738,Individual,Sharon,Hall,12-25-1976,F,USA,California,Home,5,No,Website
C1739,Individual,Steven,Smith,12-25-1984,M,Russia,Novosibirsk,Investment,3,Yes,Website
C1740,Individual,Ashley,Alexander,12-15-1950,F,USA,California,Home,5,Yes,Website
C1741,Individual,Alexander,Wright,12-18-1975,M,USA,Virginia,Home,5,No,Website
C1742,Company,Crestwood,Co,12-14-1987,F,USA,California,Home,5,No,Agency
C1743,Individual,Linda,Bell,12-26-1945,F,Belgium,Flanders,Home,1,No,Client
C1744,Individual,Brian,Green,12-16-1960,M,Russia,Krasnodar Krai,Investment,1,No,Website
C1745,Individual,Ann,Sanders,12-21-1975,F,USA,California,Home,1,No,Website
C1746,Individual,Jennifer,Cox,12-14-1958,F,Belgium,Flanders,Home,3,No,Website
C1747,Individual,Bryan,Flores,12-19-1964,M,USA,Colorado,Home,5,No,Client
C1748,Individual,Albert,Jones,11-11-1950,M,USA,California,Home,4,Yes,Website
C1749,Individual,Brandon,Moore,12-27-1955,M,USA,California,Home,3,No,Website
C1750,Company,Stratos,Co,12-01-1991,M,USA,Colorado,Home,3,No,Website
C1751,Individual,Christine,Scott,12-28-1954,F,USA,Ohio,Home,5,No,Website
C1752,Individual,Jonathan,Cook,06-02-1980,M,USA,California,Investment,1,Yes,Website
C1753,Individual,Arthur,Peterson,12-18-1944,M,USA,Georgia,Investment,3,Yes,Website
C1754,Individual,Frank,Gray,11-11-1995,M,USA,Virginia,Home,2,Yes,Website
C1755,Individual,Mark,Griffin,12-26-1997,M,USA,Nevada,Home,1,Yes,Website
C1756,Individual,Daniel,Cook,12-21-1989,M,USA,Utah,Home,1,No,Website
C1757,Individual,Brian,Hayes,01-07-1985,M,Germany,Bavaria,Home,3,No,Client
C1758,Individual,Carl,Pierce,12-14-1984,M,USA,Oregon,Investment,4,Yes,Agency
C1759,Individual,Jose,Stone,10-10-1974,M,USA,California,Investment,1,No,Website
C1760,Individual,Mary,Harris,07-10-1975,F,Belgium,Brussels,Home,2,No,Website
C1761,Individual,Nicholas,Thompson,08-01-1955,M,USA,Washington,Home,1,No,Website
C1762,Individual,Larry,Harris,12-21-1963,M,USA,Virginia,Home,1,No,Website
C1763,Individual,Kimberly,Young,12-26-1953,F,USA,New York,Home,3,No,Website
C1764,Individual,Kelly,Baker,05-11-1946,F,USA,Nevada,Home,2,No,Agency
C1765,Individual,Pamela,Reyes,01-05-1997,F,USA,Colorado,Home,1,Yes,Client
C1766,Individual,Sharon,Bennett,05-05-1993,F,USA,California,Home,4,No,Website
C1767,Individual,Joe,Sanders,12-21-1977,M,USA,Colorado,Home,3,No,Website
C1768,Individual,Cynthia,Hughes,01-03-1943,F,Russia,Saint Petersburg,Home,4,No,Website
C1769,Company,Forsyte,Co,12-22-1984,M,USA,Oregon,Home,1,Yes,Client
C1770,Individual,Betty,Parker,12-17-1944,F,USA,Washington,Home,1,Yes,Agency
C1771,Company,Atlas,Co,12-22-1974,M,USA,Georgia,Home,3,Yes,Client
C1772,Company,Forsyte,Co,12-13-1974,F,Canada,Alberta,Investment,5,Yes,Agency
C1773,Individual,Kenneth,Williams,12-25-1979,M,USA,Nevada,Investment,3,Yes,Agency
C1774,Individual,Frank,James,12-26-1983,M,USA,Oregon,Home,4,No,Agency
C1775,Individual,Betty,Howard,07-10-1970,F,USA,California,Home,3,No,Agency
C1776,Individual,Martha,Mitchell,01-09-1973,F,France,Occitanie,Home,1,No,Website
C1777,Individual,Jason,Long,12-24-1973,M,USA,California,Investment,5,No,Client
C1778,Individual,Jeffrey,Cox,09-01-1994,M,USA,Georgia,Investment,4,Yes,Website
C1779,Individual,Sharon,Thomas,12-20-1978,F,USA,California,Home,5,No,Client
C1780,Individual,Richard,Patterson,12-18-1955,M,USA,Utah,Investment,1,No,Website
C1781,Individual,Betty,Thomas,08-10-1968,F,USA,California,Home,4,No,Website
C1782,Individual,Ann,King,04-12-1999,F,UK,England,Investment,1,No,Website
C1783,Individual,Jacob,Garcia,07-03-1954,M,USA,California,Home,3,No,Website
C1784,Individual,Albert,Moore,12-24-1997,M,Australia,Western Australia,Home,3,No,Client
C1785,Individual,Lauren,Allen,12-27-1955,F,USA,Colorado,Home,1,Yes,Website
C1786,Individual,Adam,White,07-03-1995,M,USA,California,Home,1,No,Website
C1787,Individual,Stephen,Flores,12-22-1954,M,USA,Georgia,Investment,5,No,Agency
C1788,Individual,Zachary,James,12-27-1988,M,USA,California,Home,3,No,Website
C1789,Individual,Edward,Brooks,12-25-1981,M,USA,Colorado,Home,5,Yes,Agency
C1790,Individual,Jacob,Hansen,12-18-1939,M,USA,Nevada,Investment,5,No,Client
C1791,Individual,Gerald,Scott,12-26-1965,M,USA,California,Home,5,No,Agency
C1792,Individual,Terry,Pierce,12-17-1994,M,USA,California,Home,3,No,Agency
C1793,Individual,Richard,James,05-04-1969,M,USA,Utah,Investment,1,No,Website
C1794,Individual,Douglas,Chavez,12-25-1994,M,USA,Colorado,Home,3,No,Website
C1795,Individual,William,Brown,01-12-1945,M,USA,California,Home,5,Yes,Website
C1796,Individual,Betty,Hughes,12-21-1949,F,USA,California,Investment,5,Yes,Client
C1797,Individual,Katherine,Howard,12-26-1956,F,USA,Oregon,Home,3,Yes,Website
C1798,Individual,Bryan,Peterson,10-08-1966,M,USA,Arizona,Investment,1,Yes,Website
C1799,Individual,Cheryl,Freeman,11-01-1950,F,USA,Colorado,Home,5,No,Agency
C1800,Individual,James,Campbell,12-13-1943,M,USA,Oregon,Home,1,No,Client
C1801,Individual,Jose,Howard,08-02-1964,M,USA,California,Home,5,Yes,Website
C1802,Individual,Jack,Morris,12-26-1947,M,USA,Nevada,Investment,1,No,Client
C1803,Individual,Susan,Bennett,12-14-1986,F,Canada,Quebec,Investment,5,No,Agency
C1804,Individual,Albert,Kim,03-03-1989,M,USA,California,Home,1,No,Website
C1805,Individual,Austin,Kim,09-01-1953,M,UK,Northern Ireland,Investment,3,No,Website
C1806,Individual,Martha,Turner,12-13-1966,F,Australia,New South Wales,Investment,2,No,Agency
C1807,Individual,Angela,Allen,05-02-1957,F,France,Brittany,Home,5,No,Website
C1808,Individual,Victoria,Stewart,08-01-1990,F,USA,Washington,Investment,2,No,Client
C1809,Individual,Laura,White,03-05-1981,F,USA,New York,Home,4,Yes,Agency
C1810,Individual,Maria,Collins,06-01-1945,F,USA,Texas,Home,3,No,Agency
C1811,Individual,Stephanie,Williams,12-16-1957,F,USA,California,Home,3,Yes,Agency
C1812,Individual,Ryan,White,12-18-1976,M,France,Provence,Home,5,Yes,Website
C1813,Individual,Walter,Jordan,02-12-1947,M,Germany,Hamburg,Investment,3,Yes,Website
C1814,Individual,Scott,Roberts,07-04-1987,M,Denmark,North Denmark,Home,2,No,Website
C1815,Individual,Aaron,Carter,12-26-1948,M,USA,California,Home,5,No,Agency
C1816,Individual,Sean,Miller,08-04-1962,M,Canada,Quebec,Home,2,No,Website
C1817,Individual,Cynthia,Garcia,12-28-1943,F,USA,Virginia,Home,1,No,Agency
C1818,Individual,Christine,Wood,12-17-1993,F,USA,Washington,Investment,5,Yes,Website
C1819,Individual,William,Brown,11-02-1963,M,Russia,Krasnodar Krai,Home,1,No,Website
C1820,Individual,Nicholas,Howard,12-21-1978,M,France,Provence,Home,3,No,Website
C1821,Individual,Adam,Smith,12-22-1943,M,USA,Nevada,Home,5,No,Website
C1822,Individual,Frank,Weaver,12-28-1995,M,USA,Oregon,Investment,5,Yes,Website
C1823,Individual,Jacob,Watson,11-08-1967,M,USA,Oregon,Home,4,Yes,Website
C1824,Individual,Jeffrey,Weaver,05-09-1962,M,USA,California,Home,3,No,Website
C1825,Individual,Eric,Jones,12-28-1955,M,Mexico,Nuevo Leon,Home,2,No,Agency
C1826,Individual,Jack,Williams,08-06-1951,M,USA,Ohio,Home,4,No,Client
C1827,Individual,Donald,Thompson,02-01-1973,M,USA,New York,Home,5,Yes,Website
C1828,Individual,William,Wood,12-15-1990,M,USA,California,Investment,2,Yes,Website
C1829,Individual,Rachel,Ward,12-17-1996,F,USA,California,Home,5,Yes,Agency
C1830,Individual,Virginia,Owens,12-20-1958,F,USA,Arizona,Home,3,No,Website
C1831,Individual,Janice,Smith,12-15-1949,F,Russia,Tatarstan,Home,3,No,Website
C1832,Individual,Henry,Garcia,12-21-1986,M,USA,Oregon,Investment,1,Yes,Website
C1833,Individual,Jennifer,Weaver,12-17-1947,F,USA,Arizona,Investment,1,Yes,Website
C1834,Individual,Zachary,Phillips,12-13-1962,M,Belgium,Flanders,Investment,5,No,Agency
C1835,Individual,Nicole,Pierce,12-25-1958,F,Canada,Alberta,Investment,4,Yes,Agency
C1836,Individual,Judy,Wood,08-10-1960,F,USA,California,Investment,1,Yes,Website
C1837,Individual,Julia,Freeman,06-04-1950,F,USA,California,Home,2,Yes,Client
C1838,Individual,Joyce,Morales,12-14-1964,F,Canada,Alberta,Investment,1,No,Agency
C1839,Individual,Kyle,Gray,12-21-1942,M,USA,California,Investment,2,No,Agency
C1840,Individual,Gerald,Weaver,12-22-1985,M,UK,England,Investment,3,No,Website
C1841,Individual,Austin,Williams,12-27-1946,M,USA,New York,Home,4,No,Website
C1842,Company,Rexon,Co,08-10-1978,M,Canada,Alberta,Home,3,Yes,Agency
C1843,Individual,Jose,Stone,12-18-1951,M,Germany,Hesse,Home,4,No,Website
C1844,Individual,Grace,Howard,12-21-1977,F,USA,Ohio,Home,1,No,Agency
C1845,Individual,Joshua,Green,11-09-1949,M,USA,California,Investment,1,Yes,Website
C1846,Individual,Sara,Allen,12-26-1984,F,Russia,Novosibirsk,Home,5,Yes,Agency
C1847,Individual,Brian,Griffin,01-04-1952,M,USA,Utah,Home,4,No,Website
C1848,Individual,Sarah,Davis,12-17-1992,F,USA,California,Home,2,No,Website
C1849,Individual,Joseph,Wilson,02-09-1976,M,Canada,Alberta,Investment,3,Yes,Website
C1850,Individual,Gregory,Miller,12-25-1970,M,USA,New York,Investment,5,Yes,Agency
C1851,Individual,Kimberly,Miller,08-06-1954,F,UK,England,Home,3,Yes,Agency
C1852,Individual,Julie,Hall,12-15-1996,F,USA,Virginia,Home,4,No,Website
C1853,Individual,Jennifer,Owens,12-24-1948,F,USA,Virginia,Investment,4,No,Website
C1854,Company,Rexon,Co,12-23-1959,M,France,Ile-de-France,Investment,1,No,Client
C1855,Individual,Gloria,Hansen,07-02-1984,F,USA,California,Home,2,Yes,Website
C1856,Company,Altira,Co,12-24-1993,M,USA,Virginia,Home,2,No,Website
C1857,Individual,Walter,Johnson,12-22-1986,M,USA,California,Investment,2,Yes,Website
C1858,Individual,Amy,Hayes,05-06-1958,F,USA,Colorado,Home,5,No,Website
C1859,Individual,Zachary,Taylor,12-18-1942,M,USA,California,Home,5,Yes,Client
C1860,Company,Caldera,Co,12-17-1969,F,USA,California,Home,4,Yes,Agency
C1861,Individual,Nathan,Evans,08-01-1982,M,USA,California,Investment,3,Yes,Website
C1862,Individual,Joshua,Long,12-22-1952,M,USA,California,Home,1,Yes,Website
C1863,Individual,Megan,Hansen,04-03-1948,F,UK,Scotland,Home,3,No,Website
C1864,Individual,Hannah,Weaver,12-25-1971,F,USA,New York,Home,5,Yes,Website
C1865,Individual,Sean,Rogers,11-01-1974,M,USA,Arizona,Investment,4,No,Website
C1866,Individual,Joyce,Martin,12-23-1970,F,USA,Nevada,Home,2,No,Agency
C1867,Individual,Robert,Richardson,12-13-1951,M,USA,California,Home,2,Yes,Website
C1868,Individual,Michelle,Thomas,12-28-1974,F,UK,Wales,Home,1,No,Website
C1869,Individual,Margaret,Campbell,05-10-1975,F,Mexico,Nuevo Leon,Home,5,No,Client
C1870,Individual,Lawrence,Moore,12-13-1979,M,USA,Washington,Investment,1,No,Agency
C1871,Individual,Amy,Reyes,12-18-1960,F,USA,Texas,Home,1,Yes,Website
C1872,Individual,Raymond,Jones,12-23-1939,M,Mexico,Mexico City,Home,5,No,Client
C1873,Individual,Cheryl,Collins,10-03-1959,F,Canada,British Columbia,Home,5,No,Agency
C1874,Individual,Justin,Cooper,12-18-1971,M,USA,Colorado,Investment,1,No,Agency
